Name;Long;Lat;ModuleName;ModuleType
Relay;4.954205;52.332817;Thermostat;Thermostat
1670650221;"2022/12/10 06:30:21";16.5;14.5;0;592
1670650823;"2022/12/10 06:40:23";16.4;14.5;0;602
1670651426;"2022/12/10 06:50:26";16.4;14.5;0;603
1670652028;"2022/12/10 07:00:28";16.4;14.5;0;602
1670652631;"2022/12/10 07:10:31";16.4;14.5;0;603
1670652856;"2022/12/10 07:14:16";16.4;18.5;0;225
1670653448;"2022/12/10 07:24:08";16.4;18.5;592;0
1670654051;"2022/12/10 07:34:11";16.5;18.5;603;0
1670654653;"2022/12/10 07:44:13";16.9;18.5;602;0
1670655255;"2022/12/10 07:54:15";17.2;18.5;602;0
1670655847;"2022/12/10 08:04:07";17.4;18.5;592;0
1670656449;"2022/12/10 08:14:09";17.6;18.5;602;0
1670657052;"2022/12/10 08:24:12";17.9;18.5;603;0
1670657654;"2022/12/10 08:34:14";18;18.5;602;0
1670658246;"2022/12/10 08:44:06";18.2;18.5;398;194
1670658848;"2022/12/10 08:54:08";18.2;18.5;291;311
1670659451;"2022/12/10 09:04:11";18.3;18.5;387;216
1670660053;"2022/12/10 09:14:13";18.3;18.5;322;280
1670660656;"2022/12/10 09:24:16";18.4;18.5;506;97
1670661247;"2022/12/10 09:34:07";18.5;18.5;396;195
1670661849;"2022/12/10 09:44:09";18.6;18.5;321;281
1670662451;"2022/12/10 09:54:11";18.6;18.5;193;409
1670663054;"2022/12/10 10:04:14";18.6;18.5;194;409
1670663645;"2022/12/10 10:14:05";18.5;18.5;269;322
1670664248;"2022/12/10 10:24:08";18.5;18.5;280;323
1670664850;"2022/12/10 10:34:10";18.6;18.5;408;194
1670665452;"2022/12/10 10:44:12";18.8;18.5;140;462
1670666055;"2022/12/10 10:54:15";18.7;18.5;0;603
1670666474;"2022/12/10 11:01:14";18.7;14.5;0;419
1670667066;"2022/12/10 11:11:06";18.6;14.5;0;592
1670667668;"2022/12/10 11:21:08";18.5;14.5;0;602
1670668271;"2022/12/10 11:31:11";18.4;14.5;0;603
1670668873;"2022/12/10 11:41:13";18.3;14.5;0;602
1670669465;"2022/12/10 11:51:05";18.2;14.5;0;592
1670670067;"2022/12/10 12:01:07";18.1;14.5;0;602
1670670670;"2022/12/10 12:11:10";18;14.5;0;603
1670671272;"2022/12/10 12:21:12";18;14.5;0;602
1670671864;"2022/12/10 12:31:04";17.9;14.5;0;592
1670672466;"2022/12/10 12:41:06";17.9;14.5;0;602
1670673069;"2022/12/10 12:51:09";17.8;14.5;0;603
1670673671;"2022/12/10 13:01:11";17.7;14.5;0;602
1670674274;"2022/12/10 13:11:14";17.7;14.5;0;603
1670674865;"2022/12/10 13:21:05";17.6;14.5;0;591
1670675468;"2022/12/10 13:31:08";17.5;14.5;0;603
1670676070;"2022/12/10 13:41:10";17.5;14.5;0;602
1670676672;"2022/12/10 13:51:12";17.4;14.5;0;602
1670677275;"2022/12/10 14:01:15";17.4;14.5;0;603
1670677867;"2022/12/10 14:11:07";17.3;14.5;0;592
1670678469;"2022/12/10 14:21:09";17.3;14.5;0;602
1670679071;"2022/12/10 14:31:11";17.2;14.5;0;602
1670679674;"2022/12/10 14:41:14";17.2;14.5;0;603
1670680265;"2022/12/10 14:51:05";17.2;14.5;0;591
1670680620;"2022/12/10 14:57:00";17.2;18.5;0;355
1670681212;"2022/12/10 15:06:52";17.2;18.5;592;0
1670681815;"2022/12/10 15:16:55";17.5;18.5;603;0
1670682417;"2022/12/10 15:26:57";17.8;18.5;602;0
1670683019;"2022/12/10 15:36:59";18.1;18.5;602;0
1670683611;"2022/12/10 15:46:51";18.3;18.5;259;333
1670684213;"2022/12/10 15:56:53";18.4;18.5;128;474
1670684246;"2022/12/10 15:57:26";18.4;14.5;0;33
1670684837;"2022/12/10 16:07:17";18.4;14.5;0;591
1670685343;"2022/12/10 16:15:43";18.4;18.5;0;506
1670685935;"2022/12/10 16:25:35";18.3;18.5;11;581
1670686537;"2022/12/10 16:35:37";18.3;18.5;602;0
1670687139;"2022/12/10 16:45:39";18.5;18.5;354;248
1670687742;"2022/12/10 16:55:42";18.6;18.5;0;603
1670688334;"2022/12/10 17:05:34";18.5;18.5;0;592
1670688936;"2022/12/10 17:15:36";18.5;18.5;0;602
1670689538;"2022/12/10 17:25:38";18.4;18.5;0;602
1670690141;"2022/12/10 17:35:41";18.4;18.5;0;603
1670690732;"2022/12/10 17:45:32";18.4;18.5;0;591
1670691335;"2022/12/10 17:55:35";18.3;18.5;248;355
1670691937;"2022/12/10 18:05:37";18.4;18.5;280;322
1670692540;"2022/12/10 18:15:40";18.5;18.5;279;324
1670693142;"2022/12/10 18:25:42";18.6;18.5;32;570
1670693734;"2022/12/10 18:35:34";18.6;18.5;0;592
1670694336;"2022/12/10 18:45:36";18.6;18.5;21;581
1670694939;"2022/12/10 18:55:39";18.5;18.5;108;495
1670695541;"2022/12/10 19:05:41";18.5;18.5;0;602
1670696133;"2022/12/10 19:15:33";18.4;18.5;193;399
1670696735;"2022/12/10 19:25:35";18.4;18.5;129;473
1670697338;"2022/12/10 19:35:38";18.4;18.5;194;409
1670697940;"2022/12/10 19:45:40";18.4;18.5;194;408
1670698542;"2022/12/10 19:55:42";18.4;18.5;258;344
1670699134;"2022/12/10 20:05:34";18.4;18.5;258;334
1670699736;"2022/12/10 20:15:36";18.5;18.5;194;408
1670700339;"2022/12/10 20:25:39";18.6;18.5;0;603
1670700941;"2022/12/10 20:35:41";18.6;18.5;129;473
1670701533;"2022/12/10 20:45:33";18.6;18.5;0;592
1670702135;"2022/12/10 20:55:35";18.5;18.5;75;527
1670702738;"2022/12/10 21:05:38";18.5;18.5;119;484
1670703340;"2022/12/10 21:15:40";18.5;18.5;0;602
1670703943;"2022/12/10 21:25:43";18.5;18.5;194;409
1670704534;"2022/12/10 21:35:34";18.5;18.5;0;591
1670705137;"2022/12/10 21:45:37";18.4;18.5;194;409
1670705739;"2022/12/10 21:55:39";18.4;18.5;193;409
1670706342;"2022/12/10 22:05:42";18.5;18.5;194;409
1670706933;"2022/12/10 22:15:33";18.5;18.5;129;462
1670707536;"2022/12/10 22:25:36";18.5;18.5;193;410
1670708138;"2022/12/10 22:35:38";18.5;18.5;0;602
1670708740;"2022/12/10 22:45:40";18.5;18.5;226;376
1670709343;"2022/12/10 22:55:43";18.5;18.5;215;388
1670709676;"2022/12/10 23:01:16";18.5;14.5;11;322
1670710268;"2022/12/10 23:11:08";18.6;14.5;0;592
1670710870;"2022/12/10 23:21:10";18.5;14.5;0;602
1670711473;"2022/12/10 23:31:13";18.5;14.5;0;603
1670712075;"2022/12/10 23:41:15";18.4;14.5;0;602
1670712667;"2022/12/10 23:51:07";18.3;14.5;0;592
{"status":"ok","time_exec":0.2744560241699219,"time_server":1670775030}
